StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,School,Yes,Parker Performing Arts,Regular school,080345006690,0900-6719,Douglas County Re 1,Regular local school district,0803450,900,662,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Parker Performing Arts,Regular school,080345006690,0900-6719,Douglas County Re 1,Regular local school district,0803450,900,662,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Parker Performing Arts,Regular school,080345006690,0900-6719,Douglas County Re 1,Regular local school district,0803450,900,662,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Parker Performing Arts,Regular school,080345006690,0900-6719,Douglas County Re 1,Regular local school district,0803450,900,662,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Parker Performing Arts,Regular school,080345006690,0900-6719,Douglas County Re 1,Regular local school district,0803450,900,662,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Grove Elementary School,Regular school,080345001279,0900-6938,Douglas County Re 1,Regular local school district,0803450,900,522,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pine Lane Elementary,Regular school,080345000444,0900-6940,Douglas County Re 1,Regular local school district,0803450,900,669,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Pioneer Elementary School,Regular school,080345001583,0900-6961,Douglas County Re 1,Regular local school district,0803450,900,377,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Platte River Charter Academy,Regular school,080345001584,0900-7047,Douglas County Re 1,Regular local school district,0803450,900,542,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,080345001341,0900-7118,Douglas County Re 1,Regular local school district,0803450,900,1436,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Crossing Elementary School,Regular school,080345001809,0900-7134,Douglas County Re 1,Regular local school district,0803450,900,673,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,080345001528,0900-7245,Douglas County Re 1,Regular local school district,0803450,900,782,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Redstone Elementary School,Regular school,080345001900,0900-7297,Douglas County Re 1,Regular local school district,0803450,900,426,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Renaissance Expedition Learn Outward Bound School,Regular school,080345001288,0900-7319,Douglas County Re 1,Regular local school district,0803450,900,368,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Renaissance Secondary School,Regular school,080345006714,0900-7244,Douglas County Re 1,Regular local school district,0803450,900,306,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,080345001961,0900-7435,Douglas County Re 1,Regular local school district,0803450,900,2366,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,080345001475,0900-2232,Douglas County Re 1,Regular local school district,0803450,900,395,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
